#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
107.05;934.886;-5544.867;3068.952;  27.956; 878.0;17.136;10.435;246.718;1880.192;  0.000;  0.000;0.5000;2.53;4.28;40.83;45.10;0.200;978.121;-5537.404;3068.952;6.42;0.000;28.625
108.05;935.624;-5545.221;3069.292;  28.534; 896.5;17.806;10.031;245.499;1905.200;  0.000;  0.000;0.5000;2.56;3.93;40.47;44.40;0.200;979.266;-5537.681;3069.292;6.41;0.000;28.625
109.05;936.381;-5545.579;3069.638;  29.119; 915.4;18.494;9.629;244.281;1930.418;  0.000;  0.000;0.5000;2.58;3.59;40.12;43.70;0.200;980.430;-5537.961;3069.638;6.41;0.000;28.626
110.05;937.157;-5545.939;3069.989;  29.713; 934.5;19.199;9.230;243.063;1955.851;  0.000;  0.000;0.5000;2.60;3.24;39.76;43.00;0.200;981.612;-5538.244;3069.989;6.41;0.000;28.627
111.05;937.952;-5546.302;3070.345;  30.314; 953.9;19.923;8.835;241.844;1981.500;  0.000;  0.000;0.5000;2.62;2.90;39.40;42.30;0.200;982.814;-5538.529;3070.345;6.40;0.000;28.627
112.05;938.766;-5546.668;3070.707;  30.923; 973.6;20.666;8.446;240.626;2007.370;  0.000;  0.000;0.5000;2.65;2.56;39.04;41.60;0.200;984.035;-5538.816;3070.707;6.40;0.000;28.628
113.05;939.600;-5547.036;3071.074;  31.539; 993.5;21.428;8.064;239.408;2033.465;  0.000;  0.000;0.5000;2.67;2.23;38.68;40.90;0.200;985.276;-5539.105;3071.074;6.40;0.000;28.629
114.05;940.455;-5547.406;3071.447;  32.164;1013.7;22.209;7.688;238.189;2059.787;  0.000;  0.000;0.5000;2.69;1.89;38.32;40.20;0.200;986.537;-5539.396;3071.447;6.40;0.000;28.629
115.05;941.330;-5547.778;3071.826;  32.796;1034.3;23.010;7.321;236.971;2086.341;  0.000;  0.000;0.5000;2.72;1.56;37.95;39.50;0.200;987.819;-5539.689;3071.826;6.39;0.000;28.630
116.05;942.226;-5548.152;3072.210;  33.435;1055.0;23.832;6.961;235.710;2113.047;  0.000;  0.000;0.5334;2.72;1.24;37.58;38.80;0.200;989.123;-5539.984;3072.210;6.39;0.000;28.631
117.05;943.143;-5548.528;3072.599;  34.081;1075.8;24.673;6.608;234.367;2139.772;  0.000;  0.000;0.5669;2.72;0.92;37.21;38.10;0.200;990.447;-5540.279;3072.599;6.39;0.000;28.632
118.05;944.082;-5548.905;3072.993;  34.735;1096.7;25.536;6.263;232.943;2166.515;  0.000;  0.000;0.6003;2.73;0.60;36.83;37.40;0.200;991.793;-5540.576;3072.993;6.39;0.000;28.633
119.05;945.042;-5549.283;3073.393;  35.395;1117.6;26.419;5.926;231.438;2193.276;  0.000;  0.000;0.6338;2.73;0.32;36.46;36.70;0.200;993.160;-5540.874;3073.393;6.38;0.000;28.633
120.05;946.023;-5549.663;3073.798;  36.062;1138.7;27.323;5.599;229.851;2220.051;  0.000;  0.000;0.6672;2.73;-0.22;36.08;36.00;0.200;994.549;-5541.172;3073.798;6.38;0.000;28.634
121.05;947.027;-5550.042;3074.208;  36.735;1159.7;28.248;5.283;228.182;2246.838;  0.000;  0.000;0.7007;2.73;-0.45;35.70;35.30;0.200;995.960;-5541.471;3074.208;6.38;0.000;28.635
122.05;948.053;-5550.423;3074.622;  37.415;1180.9;29.195;4.977;226.432;2273.637;  0.000;  0.000;0.7341;2.73;-0.75;35.32;34.60;0.200;997.393;-5541.769;3074.622;6.38;0.000;28.636
123.05;949.100;-5550.803;3075.042;  38.100;1202.1;30.164;4.683;224.600;2300.445;  0.000;  0.000;0.7676;2.73;-1.05;34.93;33.90;0.200;998.848;-5542.067;3075.042;6.38;0.000;28.637
124.05;950.170;-5551.183;3075.466;  38.790;1223.4;31.154;4.400;222.687;2327.260;  0.000;  0.000;0.8010;2.73;-1.36;34.55;33.20;0.200;1000.326;-5542.365;3075.466;6.37;0.000;28.638
125.05;951.263;-5551.563;3075.895;  39.486;1244.7;32.166;4.129;220.693;2354.079;  0.000;  0.000;0.8344;2.73;-1.68;34.16;32.50;0.200;1001.826;-5542.662;3075.895;6.37;0.000;28.639
126.05;952.378;-5551.942;3076.328;  40.187;1266.1;33.201;3.870;218.617;2380.902;  0.000;  0.000;0.8679;2.73;-1.99;33.78;31.80;0.200;1003.348;-5542.958;3076.328;6.37;0.000;28.640
127.05;953.516;-5552.320;3076.766;  40.893;1287.6;34.257;3.624;216.459;2407.726;  0.000;  0.000;0.9013;2.73;-2.30;33.39;31.10;0.200;1004.894;-5543.252;3076.766;6.37;0.000;28.641
128.05;954.676;-5552.697;3077.207;  41.603;1309.1;35.337;3.389;214.220;2434.548;  0.000;  0.000;0.9348;2.73;-2.61;33.00;30.40;0.200;1006.462;-5543.545;3077.207;6.36;0.000;28.642
129.05;955.860;-5553.073;3077.653;  42.318;1330.6;36.438;3.166;211.899;2461.367;  0.000;  0.000;0.9682;2.73;-2.92;32.61;29.70;0.200;1008.053;-5543.836;3077.653;6.36;0.000;28.643
130.05;957.066;-5553.446;3078.103;  43.036;1352.2;37.563;2.954;209.498;2488.178;  0.000;  0.000;1.0000;2.73;-3.23;32.22;29.00;0.200;1009.668;-5544.124;3078.103;6.36;0.000;28.644
131.05;958.296;-5553.818;3078.557;  43.758;1373.9;38.710;2.755;207.061;2515.092;  0.000;  0.000;1.0000;2.76;-3.53;31.83;28.30;0.200;1011.305;-5544.410;3078.557;6.36;0.000;28.645
132.05;959.549;-5554.187;3079.015;  44.484;1395.9;39.881;2.567;204.624;2542.246;  0.000;  0.000;1.0000;2.78;-3.84;31.43;27.60;0.200;1012.966;-5544.694;3079.015;6.36;0.000;28.646
133.05;960.826;-5554.554;3079.476;  45.213;1418.3;41.076;2.391;202.188;2569.645;  0.000;  0.000;1.0000;2.81;-4.15;31.04;26.90;0.200;1014.651;-5544.974;3079.476;6.36;0.000;28.647
134.05;962.128;-5554.917;3079.941;  45.946;1440.9;42.294;2.225;199.751;2597.292;  0.000;  0.000;1.0000;2.83;-4.45;30.64;26.20;0.200;1016.360;-5545.251;3079.941;6.35;0.000;28.649
135.05;963.453;-5555.278;3080.410;  46.681;1463.8;43.537;2.071;197.314;2625.194;  0.000;  0.000;1.0000;2.86;-4.76;30.25;25.50;0.200;1018.094;-5545.525;3080.410;6.35;0.000;28.650
136.05;964.804;-5555.636;3080.883;  47.419;1487.0;44.804;1.925;194.877;2653.353;  0.000;  0.000;1.0000;2.88;-5.06;29.85;24.80;0.200;1019.852;-5545.795;3080.883;6.35;0.000;28.651
137.05;966.180;-5555.990;3081.358;  48.160;1510.5;46.096;1.790;192.441;2681.776;  0.000;  0.000;1.0000;2.91;-5.36;29.45;24.10;0.200;1021.636;-5546.060;3081.358;6.35;0.000;28.652
138.05;967.581;-5556.340;3081.838;  48.904;1534.4;47.414;1.663;190.004;2710.466;  0.000;  0.000;1.0000;2.94;-5.66;29.06;23.40;0.200;1023.445;-5546.322;3081.838;6.35;0.000;28.653
139.05;969.008;-5556.686;3082.321;  49.650;1558.5;48.758;1.544;187.567;2739.429;  0.000;  0.000;1.0000;2.97;-5.96;28.66;22.70;0.200;1025.280;-5546.579;3082.321;6.34;0.000;28.655
140.05;970.461;-5557.028;3082.807;  50.397;1583.0;50.128;1.434;185.131;2768.671;  0.000;  0.000;1.0000;3.00;-6.26;28.25;22.00;0.200;1027.141;-5546.831;3082.807;6.34;0.000;28.656
141.05;971.941;-5557.365;3083.297;  51.147;1607.9;51.524;1.331;182.694;2798.196;  0.000;  0.000;1.0000;3.03;-5.37;27.87;22.50;0.200;1029.029;-5547.078;3083.297;6.08;0.000;28.657
142.05;973.448;-5557.698;3083.790;  51.899;1633.1;52.947;1.235;180.257;2828.010;  0.000;  0.000;1.0000;3.06;-4.98;27.49;22.51;0.200;1030.943;-5547.321;3083.790;6.07;0.000;28.659
143.05;974.981;-5558.027;3084.286;  52.654;1658.7;54.397;1.145;177.821;2858.119;  0.000;  0.000;1.0000;3.09;-4.60;27.13;22.53;0.200;1032.885;-5547.558;3084.286;6.06;0.000;28.660
144.05;976.542;-5558.351;3084.786;  53.411;1684.6;55.874;1.061;175.384;2888.529;  0.000;  0.000;1.0000;3.12;-4.23;26.77;22.55;0.200;1034.854;-5547.791;3084.786;6.05;0.000;28.661
145.05;978.131;-5558.671;3085.290;  54.171;1710.9;57.379;0.984;172.947;2919.245;  0.000;  0.000;1.0000;3.15;-3.87;26.43;22.56;0.200;1036.850;-5548.019;3085.290;6.04;0.000;28.663
146.05;979.748;-5558.987;3085.797;  54.933;1737.6;58.912;0.911;170.511;2950.275;  0.000;  0.000;1.0000;3.18;-3.52;26.10;22.58;0.200;1038.875;-5548.242;3085.797;6.03;0.000;28.664
147.05;981.393;-5559.299;3086.308;  55.699;1764.7;60.473;0.844;168.074;2981.623;  0.000;  0.000;1.0000;3.21;-3.18;25.78;22.60;0.200;1040.927;-5548.461;3086.308;6.02;0.000;28.666
148.05;983.066;-5559.607;3086.823;  56.467;1792.2;62.062;0.781;165.637;3013.298;  0.000;  0.000;1.0000;3.25;-2.85;25.47;22.62;0.200;1043.009;-5548.675;3086.823;6.01;0.000;28.667
149.05;984.768;-5559.911;3087.342;  57.239;1820.1;63.679;0.722;163.201;3045.305;  0.000;  0.000;1.0000;3.28;-2.53;25.17;22.63;0.200;1045.119;-5548.884;3087.342;6.01;0.000;28.669
150.05;986.492;-5560.210;3087.862;  58.011;1830.6;65.318;0.656;160.764;3059.969;  0.000;  0.000;1.0000;1.50;-2.24;24.90;22.65;0.200;1047.250;-5549.088;3087.862;6.00;0.000;28.670
151.05;988.228;-5560.503;3088.382;  58.780;1841.3;66.970;0.595;158.327;3074.703;  0.000;  0.000;1.0000;1.51;-2.13;24.63;22.50;0.200;1049.394;-5549.285;3088.382;6.00;0.000;28.672
152.05;989.976;-5560.790;3088.902;  59.545;1852.2;68.635;0.541;155.891;3089.509;  0.000;  0.000;1.0000;1.51;-2.02;24.36;22.34;0.200;1051.550;-5549.476;3088.902;6.00;0.000;28.673
153.05;991.738;-5561.070;3089.420;  60.307;1863.1;70.313;0.491;153.454;3104.387;  0.000;  0.000;1.0000;1.52;-1.92;24.10;22.19;0.200;1053.719;-5549.660;3089.420;6.00;0.000;28.675
154.05;993.517;-5561.345;3089.940;  61.068;1884.8;72.009;0.451;151.017;3130.009;  0.000;  0.000;1.0000;2.62;-1.80;23.83;22.03;0.200;1055.906;-5549.838;3089.940;6.00;0.000;28.676
155.05;995.319;-5561.614;3090.461;  61.830;1906.7;73.728;0.415;148.581;3155.848;  0.000;  0.000;1.0000;2.65;-1.69;23.56;21.88;0.200;1058.115;-5550.010;3090.461;6.00;0.000;28.678
156.05;997.144;-5561.879;3090.985;  62.592;1929.0;75.470;0.381;146.144;3181.909;  0.000;  0.000;1.0000;2.67;-1.58;23.30;21.72;0.200;1060.348;-5550.177;3090.985;6.00;0.000;28.680
157.05;998.993;-5562.138;3091.511;  63.355;1951.5;77.236;0.350;143.707;3208.194;  0.000;  0.000;1.0000;2.69;-1.48;23.04;21.57;0.200;1062.605;-5550.338;3091.511;6.00;0.000;28.681
158.05;1000.865;-5562.393;3092.040;  64.119;1974.2;79.026;0.322;141.271;3234.708;  0.000;  0.000;1.0000;2.72;-1.39;22.79;21.41;0.200;1064.885;-5550.493;3092.040;6.00;0.000;28.683
159.05;1002.762;-5562.642;3092.570;  64.883;1997.3;80.839;0.296;138.834;3261.455;  0.000;  0.000;1.0000;2.74;-1.29;22.54;21.26;0.200;1067.189;-5550.642;3092.570;6.00;0.000;28.685
160.05;1004.683;-5562.886;3093.103;  65.649;2020.6;82.677;0.272;136.397;3288.439;  0.000;  0.000;1.0000;2.76;-1.20;22.30;21.10;0.200;1069.517;-5550.786;3093.103;6.00;0.000;28.686
161.05;1006.628;-5563.125;3093.639;  66.416;2044.2;84.539;0.250;133.961;3315.664;  0.000;  0.000;1.0000;2.79;-1.12;22.06;20.95;0.200;1071.870;-5550.924;3093.639;6.00;0.000;28.688
162.05;1008.598;-5563.358;3094.177;  67.184;2068.1;86.426;0.229;131.524;3343.134;  0.000;  0.000;1.0000;2.81;-1.04;21.82;20.79;0.200;1074.247;-5551.056;3094.177;6.00;0.000;28.690
163.05;1010.593;-5563.586;3094.717;  67.952;2092.2;88.338;0.211;129.087;3370.854;  0.000;  0.000;1.0000;2.84;-0.97;21.58;20.64;0.200;1076.650;-5551.182;3094.717;6.00;0.000;28.691
164.05;1012.614;-5563.809;3095.260;  68.722;2116.7;90.275;0.193;126.651;3398.829;  0.000;  0.000;1.0000;2.87;-0.89;21.35;20.48;0.200;1079.078;-5551.302;3095.260;6.00;0.000;28.693
165.05;1014.660;-5564.026;3095.805;  69.493;2141.5;92.238;0.178;124.214;3427.063;  0.000;  0.000;1.0000;2.89;-0.83;21.13;20.33;0.200;1081.531;-5551.415;3095.805;6.00;0.000;28.695
166.05;1016.731;-5564.237;3096.353;  70.265;2166.5;94.227;0.163;121.777;3455.561;  0.000;  0.000;1.0000;2.92;-0.77;20.91;20.17;0.200;1084.010;-5551.523;3096.353;6.00;0.000;28.697
167.05;1018.829;-5564.444;3096.903;  71.038;2191.9;96.241;0.150;119.340;3484.328;  0.000;  0.000;1.0000;2.95;-0.71;20.69;20.02;0.200;1086.515;-5551.625;3096.903;6.00;0.000;28.699
168.05;1020.953;-5564.644;3097.457;  71.813;2217.6;98.282;0.137;116.904;3513.369;  0.000;  0.000;1.0000;2.98;-0.66;20.47;19.86;0.200;1089.046;-5551.720;3097.457;6.00;0.000;28.700
169.05;1023.104;-5564.839;3098.012;  72.589;2243.5;100.349;0.126;114.467;3542.690;  0.000;  0.000;1.0000;3.01;-0.61;20.26;19.71;0.200;1091.604;-5551.809;3098.012;6.00;0.000;28.702
170.05;1025.281;-5565.028;3098.571;  73.366;2269.8;102.443;0.116;112.030;3572.295;  0.000;  0.000;1.0000;3.03;-0.56;20.05;19.55;0.200;1094.188;-5551.891;3098.571;6.00;0.000;28.704
171.05;1027.486;-5565.211;3099.132;  74.144;2296.5;104.564;0.106;109.594;3602.191;  0.000;  0.000;1.0000;3.06;-0.53;19.85;19.40;0.200;1096.800;-5551.967;3099.132;6.00;0.000;28.706
172.00;1029.606;-5565.380;3099.668;  74.885;2322.1;106.604;0.098;107.279;3630.867;  0.000;  0.000;1.0000;3.09;-0.49;19.65;19.25;0.200;1099.306;-5552.034;3099.668;6.00;0.000;28.708
173.00;1031.865;-5565.552;3100.235;  75.666;2349.3;108.779;0.089;104.842;3661.346;  0.000;  0.000;1.0000;3.12;-0.46;19.46;19.09;0.200;1101.972;-5552.097;3100.235;6.00;0.000;28.710
174.00;1034.151;-5565.718;3100.804;  76.449;2377.0;110.982;0.082;102.406;3692.133;  0.000;  0.000;1.0000;3.16;-0.44;19.26;18.94;0.200;1104.665;-5552.154;3100.804;6.00;0.000;28.712
175.00;1036.467;-5565.878;3101.377;  77.234;2404.9;113.212;0.075;99.969;3723.235;  0.000;  0.000;1.0000;3.19;-0.42;19.07;18.78;0.200;1107.387;-5552.204;3101.377;6.00;0.000;28.714
176.00;1038.810;-5566.032;3101.952;  78.020;2433.2;115.472;0.069;97.532;3754.657;  0.000;  0.000;1.0000;3.22;-0.41;18.88;18.63;0.200;1110.138;-5552.247;3101.952;6.00;0.000;28.716
177.00;1041.183;-5566.180;3102.530;  78.807;2461.9;117.760;0.063;95.096;3786.406;  0.000;  0.000;1.0000;3.26;-0.40;18.69;18.47;0.200;1112.917;-5552.283;3102.530;6.00;0.000;28.718
178.00;1043.585;-5566.322;3103.112;  79.597;2490.9;120.078;0.058;92.659;3818.490;  0.000;  0.000;1.0000;3.29;-0.39;18.51;18.32;0.200;1115.726;-5552.313;3103.112;6.00;0.000;28.720
179.00;1046.017;-5566.458;3103.696;  80.388;2520.3;122.425;0.053;90.222;3850.915;  0.000;  0.000;1.0000;3.33;-0.39;18.33;18.16;0.200;1118.564;-5552.335;3103.696;6.00;0.000;28.722
180.00;1048.479;-5566.587;3104.284;  81.181;2550.1;124.802;0.048;87.786;3883.689;  0.000;  0.000;1.0000;3.36;-0.39;18.15;18.01;0.200;1121.433;-5552.350;3104.284;6.00;0.000;28.724
181.00;1050.972;-5566.710;3104.875;  81.976;2580.3;127.210;0.044;85.349;3916.819;  0.000;  0.000;1.0000;3.40;0.69;17.98;18.67;0.200;1124.331;-5552.359;3104.875;5.63;0.000;28.726
182.00;1053.495;-5566.827;3105.469;  82.773;2610.8;129.647;0.041;82.912;3950.314;  0.000;  0.000;1.0000;3.44;0.87;17.82;18.69;0.200;1127.261;-5552.360;3105.469;5.62;0.000;28.728
183.00;1056.048;-5566.938;3106.066;  83.572;2637.3;132.115;0.037;80.795;3979.714;  0.000;  0.000;0.7500;2.60;1.06;17.66;18.72;0.200;1130.220;-5552.355;3106.066;5.61;0.000;28.730
184.00;1058.753;-5567.048;3106.694;  84.412;2655.6;134.730;0.033;79.288;4000.828;  0.000;  0.000;0.0000;1.75;1.25;17.50;18.75;0.200;1133.351;-5552.342;3106.694;5.59;0.000;28.733
185.00;1061.338;-5567.145;3107.291;  85.206;2653.4;137.230;0.030;79.288;4000.828;  0.000;  0.000;0.0000;0.00;1.43;17.34;18.77;0.200;1136.342;-5552.322;3107.291;5.58;0.000;28.735
186.00;1063.922;-5567.235;3107.883;  85.993;2650.6;139.729;0.027;79.288;4000.828;  0.000;  0.000;0.0000;0.00;1.63;17.18;18.80;0.200;1139.332;-5552.293;3107.883;5.56;0.000;28.737
187.00;1066.504;-5567.316;3108.470;  86.771;2647.8;142.228;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;1.82;17.01;18.83;0.200;1142.320;-5552.257;3108.470;5.55;0.000;28.739
188.00;1069.084;-5567.390;3109.052;  87.540;2644.7;144.726;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;2.03;16.82;18.85;0.200;1145.306;-5552.211;3109.052;5.54;0.000;28.741
189.00;1071.663;-5567.455;3109.630;  88.301;2642.0;147.223;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;2.23;16.65;18.88;0.200;1148.290;-5552.157;3109.630;5.52;0.000;28.743
190.00;1074.241;-5567.512;3110.203;  89.054;2639.3;149.720;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;2.42;16.48;18.90;0.200;1151.273;-5552.095;3110.203;5.51;0.000;28.746
191.00;1076.816;-5567.562;3110.771;  89.798;2636.6;152.215;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;2.61;16.32;18.93;0.200;1154.254;-5552.025;3110.771;5.49;0.000;28.748
192.00;1079.390;-5567.604;3111.335;  90.534;2634.0;154.711;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;2.81;16.15;18.96;0.200;1157.233;-5551.947;3111.335;5.48;0.000;28.750
193.00;1081.963;-5567.638;3111.894;  91.262;2631.3;157.205;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;3.00;15.98;18.98;0.200;1160.211;-5551.860;3111.894;5.46;0.000;28.752
194.00;1084.534;-5567.664;3112.449;  91.982;2628.7;159.699;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;3.20;15.81;19.01;0.200;1163.187;-5551.766;3112.449;5.45;0.000;28.754
195.00;1087.103;-5567.683;3112.999;  92.694;2626.2;162.192;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;17.59;15.64;33.22;0.200;1166.161;-5551.663;3112.999;5.80;0.000;28.756
196.00;1089.671;-5567.693;3113.545;  93.398;2623.6;164.685;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;33.56;15.47;49.02;0.200;1169.133;-5551.552;3113.545;6.37;0.000;28.758
197.00;1092.237;-5567.696;3114.086;  94.093;2621.1;167.177;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;49.53;15.30;64.80;0.200;1172.104;-5551.433;3114.086;7.47;0.000;28.760
198.00;1094.801;-5567.691;3114.622;  94.780;2618.6;169.668;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;65.50;15.13;80.56;0.200;1175.073;-5551.305;3114.622;11.90;0.000;28.762
199.00;1097.364;-5567.679;3115.154;  95.459;2616.2;172.159;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;81.47;14.96;83.48;0.200;1178.040;-5551.170;3115.154;175.09;0.000;28.764
200.00;1099.925;-5567.658;3115.681;  96.130;2613.7;174.649;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;-82.56;14.79;67.75;0.200;1181.005;-5551.026;3115.681;-177.71;0.000;28.766
201.00;1102.485;-5567.630;3116.204;  96.793;2611.3;177.139;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;-66.59;14.62;51.96;0.200;1183.969;-5550.874;3116.204;-176.39;0.000;28.769
202.00;1105.043;-5567.594;3116.722;  97.447;2608.9;179.628;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;-50.62;14.44;36.17;0.200;1186.931;-5550.714;3116.722;-175.77;0.000;28.771
203.00;1107.599;-5567.550;3117.235;  98.093;2606.6;182.116;0.000;79.288;4000.828;  0.000;  0.000;0.0000;0.00;-34.65;14.27;20.38;0.200;1189.892;-5550.546;3117.235;-175.36;0.000;28.773
204.00;1110.410;-5567.493;3117.795;  98.795;2604.3;184.853;0.000;79.269;4001.367;  0.000;  0.000;0.9200;0.00;-17.08;14.08;3.00;0.200;1193.146;-5550.352;3117.795;-175.00;0.000;28.775
205.00;1112.960;-5567.434;3118.299;  99.425;2595.0;187.337;0.000;79.020;4008.563;  0.000;  0.000;0.9200;0.74;-16.67;13.96;2.71;0.200;1196.099;-5550.168;3118.299;-175.16;0.000;28.777
206.00;1115.628;-5567.367;3118.823; 100.077;2585.8;189.936;0.000;78.732;4016.895;  0.000;  0.000;0.9500;0.74;-16.51;13.82;2.68;0.200;1199.191;-5549.968;3118.823;-175.17;0.000;28.779
207.00;1118.153;-5567.298;3119.316; 100.692;2561.8;192.398;0.000;77.961;4039.357;  0.000;  0.000;0.9500;2.30;-16.45;13.79;2.66;0.200;1202.120;-5549.774;3119.316;-175.19;0.000;28.781
208.00;1120.656;-5567.228;3119.804; 101.299;2537.9;194.836;0.000;77.189;4061.986;  0.000;  0.000;0.9500;2.32;-16.39;13.76;2.63;0.200;1205.026;-5549.579;3119.804;-175.20;0.000;28.783
209.00;1123.135;-5567.157;3120.286; 101.899;2513.7;197.252;0.000;76.417;4084.784;  0.000;  0.000;0.9500;2.33;-16.33;13.72;2.61;0.200;1207.908;-5549.382;3120.286;-175.22;0.000;28.785
210.00;1125.590;-5567.084;3120.762; 102.491;2489.5;199.644;0.000;75.646;4107.755;  0.000;  0.000;0.9500;2.35;-16.27;13.69;2.58;0.200;1210.767;-5549.183;3120.762;-175.23;0.000;28.787
211.00;1128.022;-5567.009;3121.233; 103.077;2465.0;202.014;0.000;74.874;4130.899;  0.000;  0.000;0.9500;2.37;-16.21;13.65;2.56;0.200;1213.602;-5548.983;3121.233;-175.24;0.000;28.789
212.00;1130.429;-5566.934;3121.698; 103.655;2440.4;204.360;0.000;74.102;4154.221;  0.000;  0.000;0.9500;2.39;-16.15;13.62;2.53;0.200;1216.412;-5548.781;3121.698;-175.26;0.000;28.791
213.00;1132.813;-5566.857;3122.157; 104.226;2415.6;206.683;0.000;73.331;4177.723;  0.000;  0.000;0.9500;2.41;-16.10;13.58;2.51;0.200;1219.199;-5548.579;3122.157;-175.27;0.000;28.792
214.00;1135.172;-5566.778;3122.610; 104.790;2390.6;208.982;0.000;72.559;4201.407;  0.000;  0.000;0.9500;2.43;-16.04;13.55;2.48;0.200;1221.962;-5548.374;3122.610;-175.28;0.000;28.794
215.00;1137.507;-5566.699;3123.058; 105.347;2365.4;211.257;0.000;71.788;4225.277;  0.000;  0.000;0.9500;2.44;-15.98;13.51;2.46;0.200;1224.699;-5548.169;3123.058;-175.30;0.000;28.796
216.00;1139.817;-5566.618;3123.500; 105.896;2340.1;213.508;0.000;71.016;4249.335;  0.000;  0.000;0.9500;2.46;-15.92;13.48;2.44;0.200;1227.413;-5547.963;3123.500;-175.31;0.000;28.798
217.00;1142.103;-5566.536;3123.936; 106.438;2314.6;215.735;0.000;70.244;4273.585;  0.000;  0.000;0.9500;2.48;-15.86;13.44;2.41;0.200;1230.101;-5547.755;3123.935;-175.32;0.000;28.800
218.00;1144.363;-5566.453;3124.366; 106.972;2288.9;217.938;0.000;69.473;4298.029;  0.000;  0.000;0.9500;2.50;-15.80;13.41;2.39;0.200;1232.764;-5547.546;3124.366;-175.33;0.000;28.801
219.00;1146.598;-5566.369;3124.790; 107.499;2263.0;220.116;0.000;68.701;4322.671;  0.000;  0.000;0.9500;2.52;-15.74;13.37;2.37;0.200;1235.402;-5547.337;3124.790;-175.35;0.000;28.803
220.00;1148.808;-5566.284;3125.208; 108.019;2236.9;222.269;0.000;67.930;4347.514;  0.000;  0.000;0.9500;2.54;-15.68;13.33;2.34;0.200;1238.015;-5547.126;3125.208;-175.36;0.000;28.805
221.00;1150.992;-5566.198;3125.621; 108.531;2210.6;224.398;0.000;67.158;4372.561;  0.000;  0.000;0.9500;2.57;-15.62;13.30;2.32;0.200;1240.602;-5546.915;3125.621;-175.37;0.000;28.807
222.00;1153.150;-5566.111;3126.028; 109.036;2184.1;226.501;0.000;66.386;4397.816;  0.000;  0.000;0.9500;2.59;-15.56;13.26;2.30;0.200;1243.163;-5546.702;3126.028;-175.39;0.000;28.808
223.00;1155.283;-5566.023;3126.429; 109.533;2157.4;228.579;0.000;65.615;4423.282;  0.000;  0.000;0.9500;2.61;-15.50;13.22;2.27;0.200;1245.698;-5546.489;3126.429;-175.40;0.000;28.810
224.00;1157.389;-5565.935;3126.824; 110.023;2130.5;230.632;0.000;64.843;4448.962;  0.000;  0.000;0.9500;2.63;-15.44;13.19;2.25;0.200;1248.207;-5546.276;3126.824;-175.41;0.000;28.811
225.00;1159.468;-5565.846;3127.213; 110.505;2103.4;232.659;0.000;64.071;4474.860;  0.000;  0.000;0.9500;2.65;-15.39;13.15;2.23;0.200;1250.689;-5546.061;3127.213;-175.42;0.000;28.813
226.00;1161.521;-5565.756;3127.596; 110.980;2076.1;234.660;0.000;63.300;4500.981;  0.000;  0.000;0.9500;2.68;-15.33;13.11;2.21;0.200;1253.145;-5545.846;3127.596;-175.43;0.000;28.815
227.00;1163.548;-5565.666;3127.974; 111.448;2048.5;236.635;0.000;62.528;4527.328;  0.000;  0.000;0.9500;2.70;-15.27;13.07;2.19;0.200;1255.574;-5545.631;3127.974;-175.45;0.000;28.816
228.00;1165.547;-5565.575;3128.345; 111.907;2020.8;238.584;0.000;61.757;4553.904;  0.000;  0.000;0.9500;2.72;-15.21;13.04;2.17;0.200;1257.975;-5545.415;3128.345;-175.46;0.000;28.818
229.00;1167.518;-5565.483;3128.711; 112.360;1992.8;240.506;0.000;60.985;4580.714;  0.000;  0.000;0.9500;2.75;-15.15;13.00;2.15;0.200;1260.350;-5545.199;3128.711;-175.47;0.000;28.819
230.00;1169.463;-5565.391;3129.070; 112.804;1964.5;242.401;0.000;60.213;4607.762;  0.000;  0.000;0.9500;2.77;-15.09;12.96;2.13;0.200;1262.697;-5544.983;3129.070;-175.48;0.000;28.821
231.00;1171.379;-5565.299;3129.424; 113.241;1936.1;244.269;0.000;59.442;4635.052;  0.000;  0.000;0.9500;2.80;-15.03;12.92;2.10;0.200;1265.016;-5544.766;3129.424;-175.49;0.000;28.822
