#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
1230.10;-3081.780;-5648.127;-2415.256; 497.534;7605.9;6149.243;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;37.47;0.11;37.41;0.200;-2998.294;-5696.633;-2415.256;-92.50;0.000;-20.565
1240.10;-3067.643;-5625.087;-2486.349; 497.674;7605.8;6219.819;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;38.10;0.11;38.04;0.200;-2984.157;-5673.593;-2486.349;-92.53;0.000;-21.199
1250.10;-3053.140;-5601.352;-2557.136; 497.812;7605.6;6290.393;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;38.73;0.11;38.67;0.200;-2969.654;-5649.857;-2557.136;-92.56;0.000;-21.833
1260.10;-3038.274;-5576.923;-2627.610; 497.949;7605.5;6360.963;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;39.37;0.10;39.31;0.200;-2954.788;-5625.429;-2627.610;-92.59;0.000;-22.466
1270.10;-3023.045;-5551.805;-2697.762; 498.084;7605.3;6431.531;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;40.00;0.10;39.94;0.200;-2939.559;-5600.311;-2697.762;-92.62;0.000;-23.100
1280.10;-3007.455;-5526.001;-2767.584; 498.217;7605.2;6502.096;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;40.63;0.10;40.57;0.200;-2923.969;-5574.507;-2767.584;-92.65;0.000;-23.733
1290.10;-2991.507;-5499.513;-2837.066; 498.348;7605.0;6572.658;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;41.27;0.10;41.20;0.200;-2908.021;-5548.019;-2837.066;-92.68;0.000;-24.367
1300.10;-2975.203;-5472.345;-2906.200; 498.477;7604.9;6643.218;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;41.90;0.10;41.83;0.200;-2891.717;-5520.851;-2906.200;-92.71;0.000;-25.000
1310.10;-2958.544;-5444.500;-2974.978; 498.604;7604.7;6713.775;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;42.53;0.10;42.47;0.200;-2875.059;-5493.006;-2974.978;-92.75;0.000;-25.634
1320.10;-2941.533;-5415.982;-3043.391; 498.730;7604.6;6784.329;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;43.17;0.10;43.10;0.200;-2858.047;-5464.488;-3043.391;-92.78;0.000;-26.267
1330.10;-2924.172;-5386.794;-3111.432; 498.853;7604.5;6854.881;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;43.80;0.09;43.73;0.200;-2840.686;-5435.300;-3111.432;-92.82;0.000;-26.900
1340.10;-2906.463;-5356.941;-3179.091; 498.975;7604.3;6925.430;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;44.43;0.09;44.36;0.200;-2822.977;-5405.446;-3179.091;-92.85;0.000;-27.534
1350.10;-2888.407;-5326.424;-3246.360; 499.094;7604.2;6995.977;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;45.06;0.09;44.99;0.200;-2804.921;-5374.930;-3246.360;-92.89;0.000;-28.167
1360.10;-2870.008;-5295.250;-3313.232; 499.212;7604.1;7066.522;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;45.70;0.09;45.62;0.200;-2786.522;-5343.755;-3313.232;-92.93;0.000;-28.800
1370.10;-2851.267;-5263.420;-3379.698; 499.328;7603.9;7137.064;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;46.33;0.09;46.26;0.200;-2767.781;-5311.926;-3379.698;-92.97;0.000;-29.434
1380.10;-2832.188;-5230.939;-3445.749; 499.442;7603.8;7207.603;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;46.96;0.09;46.89;0.200;-2748.702;-5279.445;-3445.749;-93.02;0.000;-30.067
1390.10;-2812.771;-5197.812;-3511.379; 499.553;7603.7;7278.140;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;47.60;0.09;47.52;0.200;-2729.285;-5246.318;-3511.379;-93.06;0.000;-30.700
1400.10;-2793.020;-5164.042;-3576.578; 499.663;7603.6;7348.675;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;48.23;0.08;48.15;0.200;-2709.534;-5212.548;-3576.578;-93.11;0.000;-31.333
1410.10;-2772.937;-5129.633;-3641.339; 499.771;7603.4;7419.208;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;48.86;0.08;48.78;0.200;-2689.451;-5178.139;-3641.339;-93.15;0.000;-31.967
1420.10;-2752.525;-5094.590;-3705.654; 499.877;7603.3;7489.738;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;49.50;0.08;49.41;0.200;-2669.039;-5143.096;-3705.654;-93.20;0.000;-32.600
1430.10;-2731.786;-5058.917;-3769.515; 499.980;7603.2;7560.266;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;50.13;0.08;50.04;0.200;-2648.300;-5107.423;-3769.515;-93.25;0.000;-33.233
1440.10;-2710.722;-5022.618;-3832.914; 500.082;7603.1;7630.792;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;50.76;0.08;50.68;0.200;-2627.236;-5071.124;-3832.914;-93.31;0.000;-33.866
1450.10;-2689.336;-4985.698;-3895.844; 500.182;7603.0;7701.315;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;51.40;0.08;51.31;0.200;-2605.851;-5034.204;-3895.844;-93.36;0.000;-34.499
1460.10;-2667.632;-4948.162;-3958.297; 500.279;7602.9;7771.837;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;52.03;0.07;51.94;0.200;-2584.146;-4996.668;-3958.297;-93.42;0.000;-35.132
1470.10;-2645.611;-4910.013;-4020.264; 500.374;7602.8;7842.356;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;52.66;0.07;52.57;0.200;-2562.125;-4958.519;-4020.264;-93.48;0.000;-35.765
1480.10;-2623.276;-4871.258;-4081.740; 500.468;7602.7;7912.873;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;53.30;0.07;53.20;0.200;-2539.790;-4919.763;-4081.740;-93.54;0.000;-36.398
1490.10;-2600.630;-4831.899;-4142.715; 500.559;7602.6;7983.389;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;53.93;0.07;53.83;0.200;-2517.144;-4880.405;-4142.715;-93.60;0.000;-37.031
1500.10;-2577.675;-4791.943;-4203.184; 500.648;7602.5;8053.902;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;54.56;0.07;54.46;0.200;-2494.190;-4840.449;-4203.184;-93.67;0.000;-37.664
1510.10;-2554.416;-4751.395;-4263.137; 500.735;7602.4;8124.413;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;55.20;0.07;55.09;0.200;-2470.930;-4799.900;-4263.137;-93.74;0.000;-38.297
1520.10;-2530.854;-4710.258;-4322.569; 500.819;7602.3;8194.923;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;55.83;0.06;55.72;0.200;-2447.368;-4758.764;-4322.569;-93.81;0.000;-38.930
1530.10;-2506.992;-4668.539;-4381.471; 500.902;7602.2;8265.430;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;56.47;0.06;56.35;0.200;-2423.506;-4717.045;-4381.471;-93.88;0.000;-39.563
1540.10;-2482.833;-4626.242;-4439.836; 500.982;7602.1;8335.936;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;57.10;0.06;56.98;0.200;-2399.347;-4674.748;-4439.836;-93.96;0.000;-40.196
1550.10;-2458.381;-4583.373;-4497.659; 501.061;7602.0;8406.440;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;57.73;0.06;57.61;0.200;-2374.895;-4631.879;-4497.659;-94.04;0.000;-40.829
1560.10;-2433.637;-4539.937;-4554.930; 501.137;7601.9;8476.942;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;58.37;0.06;58.24;0.200;-2350.151;-4588.443;-4554.930;-94.13;0.000;-41.462
1570.10;-2408.606;-4495.939;-4611.644; 501.210;7601.9;8547.442;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;59.00;0.06;58.87;0.200;-2325.120;-4544.445;-4611.644;-94.22;0.000;-42.095
1580.10;-2383.291;-4451.385;-4667.793; 501.282;7601.8;8617.941;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;59.63;0.05;59.50;0.200;-2299.805;-4499.891;-4667.793;-94.31;0.000;-42.728
1590.10;-2357.694;-4406.280;-4723.371; 501.352;7601.7;8688.438;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;60.27;0.05;60.13;0.200;-2274.208;-4454.785;-4723.371;-94.41;0.000;-43.361
1600.10;-2331.818;-4360.629;-4778.370; 501.419;7601.6;8758.933;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;60.90;0.05;60.76;0.200;-2248.332;-4409.135;-4778.370;-94.51;0.000;-43.993
1610.10;-2305.667;-4314.439;-4832.785; 501.484;7601.6;8829.427;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;61.53;0.05;61.39;0.200;-2222.181;-4362.944;-4832.785;-94.62;0.000;-44.626
1620.10;-2279.244;-4267.714;-4886.608; 501.546;7601.5;8899.920;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;62.17;0.05;62.02;0.200;-2195.758;-4316.220;-4886.608;-94.73;0.000;-45.259
1630.10;-2252.553;-4220.461;-4939.832; 501.607;7601.4;8970.410;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;62.80;0.05;62.65;0.200;-2169.067;-4268.967;-4939.832;-94.85;0.000;-45.892
1640.10;-2225.596;-4172.686;-4992.452; 501.665;7601.3;9040.899;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;63.43;0.04;63.28;0.200;-2142.110;-4221.192;-4992.452;-94.97;0.000;-46.524
1650.10;-2198.376;-4124.394;-5044.461; 501.721;7601.3;9111.387;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;64.07;0.04;63.91;0.200;-2114.890;-4172.900;-5044.461;-95.10;0.000;-47.157
1660.10;-2170.898;-4075.591;-5095.853; 501.775;7601.2;9181.874;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;64.70;0.04;64.53;0.200;-2087.412;-4124.097;-5095.853;-95.24;0.000;-47.790
1670.10;-2143.164;-4026.284;-5146.621; 501.826;7601.2;9252.359;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;65.34;0.04;65.16;0.200;-2059.679;-4074.790;-5146.621;-95.39;0.000;-48.423
1680.10;-2115.179;-3976.478;-5196.759; 501.875;7601.1;9322.842;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;65.97;0.04;65.79;0.200;-2031.693;-4024.983;-5196.759;-95.54;0.000;-49.055
1690.10;-2086.944;-3926.179;-5246.261; 501.922;7601.1;9393.325;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;66.60;0.04;66.42;0.200;-2003.458;-3974.684;-5246.261;-95.71;0.000;-49.688
1700.10;-2058.465;-3875.393;-5295.120; 501.966;7601.0;9463.806;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;67.24;0.03;67.04;0.200;-1974.979;-3923.899;-5295.120;-95.88;0.000;-50.320
1710.10;-2029.743;-3824.128;-5343.332; 502.009;7601.0;9534.286;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;67.87;0.03;67.67;0.200;-1946.257;-3872.633;-5343.332;-96.06;0.000;-50.953
1720.10;-2000.784;-3772.388;-5390.890; 502.049;7600.9;9604.765;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;68.50;0.03;68.30;0.200;-1917.298;-3820.894;-5390.890;-96.26;0.000;-51.586
1730.10;-1971.590;-3720.181;-5437.788; 502.086;7600.9;9675.242;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;69.14;0.03;68.92;0.200;-1888.104;-3768.687;-5437.788;-96.46;0.000;-52.218
1740.10;-1942.164;-3667.513;-5484.020; 502.122;7600.8;9745.719;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;69.77;0.03;69.55;0.200;-1858.678;-3716.018;-5484.020;-96.68;0.000;-52.851
1750.10;-1912.512;-3614.389;-5529.582; 502.154;7600.8;9816.194;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;70.41;0.03;70.18;0.200;-1829.026;-3662.895;-5529.582;-96.92;0.000;-53.483
1760.10;-1882.635;-3560.818;-5574.467; 502.185;7600.8;9886.669;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;71.04;0.02;70.80;0.200;-1799.149;-3609.324;-5574.467;-97.17;0.000;-54.116
1770.10;-1852.538;-3506.805;-5618.669; 502.213;7600.7;9957.142;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;71.67;0.02;71.42;0.200;-1769.052;-3555.311;-5618.669;-97.44;0.000;-54.748
1780.10;-1822.225;-3452.357;-5662.184; 502.239;7600.7;10027.615;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;72.31;0.02;72.05;0.200;-1738.739;-3500.863;-5662.184;-97.73;0.000;-55.381
1790.10;-1791.699;-3397.480;-5705.006; 502.263;7600.7;10098.086;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;72.94;0.02;72.67;0.200;-1708.213;-3445.986;-5705.006;-98.05;0.000;-56.013
1800.10;-1760.964;-3342.182;-5747.130; 502.284;7600.7;10168.557;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;73.57;0.02;73.29;0.200;-1677.478;-3390.688;-5747.130;-98.39;0.000;-56.646
1810.10;-1730.024;-3286.469;-5788.551; 502.303;7600.6;10239.027;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;74.21;0.02;73.92;0.200;-1646.538;-3334.974;-5788.551;-98.75;0.000;-57.278
1820.10;-1698.882;-3230.347;-5829.263; 502.320;7600.6;10309.496;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;74.84;0.01;74.54;0.200;-1615.396;-3278.853;-5829.263;-99.15;0.000;-57.911
1830.10;-1667.543;-3173.825;-5869.262; 502.334;7600.6;10379.964;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;75.47;0.01;75.16;0.200;-1584.057;-3222.331;-5869.262;-99.59;0.000;-58.543
1840.10;-1636.009;-3116.908;-5908.543; 502.346;7600.6;10450.432;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;76.11;0.01;75.77;0.200;-1552.523;-3165.414;-5908.543;-100.06;0.000;-59.175
1850.10;-1604.286;-3059.604;-5947.101; 502.356;7600.6;10520.898;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;76.74;0.01;76.39;0.200;-1520.800;-3108.110;-5947.101;-100.58;0.000;-59.808
1860.10;-1572.377;-3001.919;-5984.931; 502.363;7600.6;10591.365;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;77.38;0.01;77.01;0.200;-1488.891;-3050.425;-5984.931;-101.15;0.000;-60.440
1870.10;-1540.285;-2943.862;-6022.028; 502.368;7600.6;10661.830;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;78.01;0.00;77.62;0.200;-1456.799;-2992.367;-6022.028;-101.78;0.000;-61.072
1880.10;-1508.015;-2885.438;-6058.389; 502.371;7600.6;10732.295;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;78.64;0.00;78.23;0.200;-1424.529;-2933.943;-6058.389;-102.48;0.000;-61.705
1890.10;-1475.571;-2826.655;-6094.009; 502.371;7600.6;10802.760;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;79.28;0.00;78.84;0.200;-1392.085;-2875.161;-6094.009;-103.26;0.000;-62.337
1900.10;-1442.957;-2767.520;-6128.882; 502.369;7600.6;10873.224;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;79.91;-0.00;79.45;1.600;-1359.471;-2816.026;-6128.882;-104.14;0.000;-62.969
1910.10;-1410.176;-2708.041;-6163.006; 502.364;7600.6;10943.687;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;80.54;-0.00;80.05;1.600;-1326.690;-2756.546;-6163.006;-105.12;0.000;-63.601
1920.10;-1377.233;-2648.224;-6196.376; 502.358;7600.6;11014.150;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;81.18;-0.00;80.65;1.600;-1293.747;-2696.730;-6196.376;-106.24;0.000;-64.233
1930.10;-1344.131;-2588.077;-6228.987; 502.348;7600.6;11084.613;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;81.81;-0.01;81.25;1.600;-1260.645;-2636.583;-6228.987;-107.52;0.000;-64.865
1940.10;-1310.876;-2527.608;-6260.837; 502.337;7600.6;11155.075;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;82.45;-0.01;81.84;1.600;-1227.390;-2576.114;-6260.837;-108.99;0.000;-65.497
1950.10;-1277.470;-2466.824;-6291.920; 502.323;7600.6;11225.537;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;83.08;-0.01;82.42;1.600;-1193.984;-2515.329;-6291.920;-110.70;0.000;-66.129
1960.10;-1243.918;-2405.731;-6322.233; 502.307;7600.6;11295.999;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;83.71;-0.01;83.00;1.600;-1160.432;-2454.237;-6322.233;-112.70;0.000;-66.761
1970.10;-1210.224;-2344.339;-6351.772; 502.288;7600.7;11366.460;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;84.35;-0.01;83.56;1.600;-1126.738;-2392.844;-6351.772;-115.06;0.000;-67.393
1980.10;-1176.392;-2282.653;-6380.535; 502.267;7600.7;11436.921;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;84.98;-0.02;84.11;1.600;-1092.906;-2331.159;-6380.535;-117.89;0.000;-68.025
1990.10;-1142.426;-2220.682;-6408.516; 502.244;7600.7;11507.382;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;85.62;-0.02;84.64;1.600;-1058.940;-2269.188;-6408.516;-121.29;0.000;-68.657
2000.10;-1108.331;-2158.434;-6435.713; 502.219;7600.7;11577.843;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;86.25;-0.02;85.15;1.600;-1024.845;-2206.940;-6435.713;-125.44;0.000;-69.289
2010.10;-1074.110;-2095.916;-6462.123; 502.191;7600.8;11648.304;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;86.88;-0.02;85.62;1.600;-990.624;-2144.421;-6462.123;-130.54;0.000;-69.921
2020.10;-1039.768;-2033.135;-6487.742; 502.161;7600.8;11718.765;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;87.52;-0.02;86.05;1.600;-956.282;-2081.640;-6487.742;-136.83;0.000;-70.552
2030.10;-1005.309;-1970.099;-6512.567; 502.128;7600.8;11789.225;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;88.15;-0.02;86.42;1.600;-921.823;-2018.605;-6512.567;-144.55;0.000;-71.184
2040.10;-970.738;-1906.816;-6536.595; 502.093;7600.9;11859.686;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;88.78;-0.03;86.71;1.600;-887.252;-1955.322;-6536.595;-153.83;0.000;-71.815
2050.10;-936.057;-1843.294;-6559.822; 502.056;7600.9;11930.146;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;89.42;-0.03;86.89;1.600;-852.571;-1891.800;-6559.823;-164.54;0.000;-72.447
2060.10;-901.273;-1779.541;-6582.248; 502.017;7601.0;12000.607;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-89.95;-0.03;86.95;1.600;-817.787;-1828.047;-6582.248;-176.12;0.000;-73.078
2070.10;-866.388;-1715.564;-6603.867; 501.975;7601.0;12071.067;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-89.31;-0.03;86.88;1.600;-782.902;-1764.069;-6603.867;172.36;0.000;-73.709
2080.10;-831.407;-1651.371;-6624.679; 501.931;7601.1;12141.528;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-88.68;-0.03;86.69;1.600;-747.921;-1699.876;-6624.679;161.77;0.000;-74.340
2090.10;-796.335;-1586.969;-6644.679; 501.884;7601.1;12211.989;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-88.05;-0.03;86.39;1.600;-712.849;-1635.475;-6644.679;152.66;0.000;-74.971
2100.10;-761.176;-1522.368;-6663.866; 501.836;7601.2;12282.450;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-87.41;-0.04;86.02;1.600;-677.690;-1570.874;-6663.866;145.14;0.000;-75.601
2110.10;-725.934;-1457.574;-6682.238; 501.785;7601.2;12352.911;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-86.78;-0.04;85.59;1.600;-642.448;-1506.080;-6682.238;139.06;0.000;-76.232
2120.10;-690.613;-1392.597;-6699.792; 501.732;7601.3;12423.373;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-86.15;-0.04;85.11;1.600;-607.127;-1441.102;-6699.792;134.18;0.000;-76.862
2130.10;-655.218;-1327.442;-6716.526; 501.676;7601.3;12493.834;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-85.51;-0.04;84.60;1.600;-571.732;-1375.948;-6716.526;130.27;0.000;-77.492
2140.10;-619.752;-1262.119;-6732.437; 501.618;7601.4;12564.296;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-84.88;-0.04;84.07;1.600;-536.266;-1310.625;-6732.437;127.12;0.000;-78.122
2150.10;-584.222;-1196.636;-6747.525; 501.558;7601.5;12634.758;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-84.24;-0.04;83.52;1.600;-500.736;-1245.142;-6747.525;124.58;0.000;-78.751
2160.10;-548.629;-1131.001;-6761.786; 501.496;7601.5;12705.221;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-83.61;-0.05;82.95;1.600;-465.143;-1179.506;-6761.786;122.54;0.000;-79.380
2170.10;-512.980;-1065.221;-6775.220; 501.431;7601.6;12775.684;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-82.98;-0.05;82.38;1.600;-429.494;-1113.727;-6775.220;120.91;0.000;-80.008
2180.10;-477.279;-999.304;-6787.825; 501.365;7601.7;12846.147;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-82.34;-0.05;81.80;1.600;-393.793;-1047.810;-6787.825;119.63;0.000;-80.636
2190.10;-441.529;-933.260;-6799.598; 501.296;7601.8;12916.610;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-81.71;-0.05;81.21;1.600;-358.043;-981.766;-6799.598;118.66;0.000;-81.263
2200.10;-405.735;-867.095;-6810.539; 501.225;7601.8;12987.074;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-81.07;-0.05;80.61;1.600;-322.249;-915.601;-6810.539;117.97;0.000;-81.889
2210.10;-369.902;-800.818;-6820.647; 501.151;7601.9;13057.539;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-80.44;-0.05;80.01;1.600;-286.416;-849.324;-6820.647;117.54;0.000;-82.514
2220.10;-334.034;-734.437;-6829.919; 501.076;7602.0;13128.004;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-79.81;-0.06;79.40;1.600;-250.548;-782.943;-6829.919;117.38;0.000;-83.137
2230.10;-298.135;-667.961;-6838.355; 500.998;7602.1;13198.469;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-79.17;-0.06;78.80;1.600;-214.649;-716.466;-6838.355;117.52;0.000;-83.758
2240.10;-262.210;-601.396;-6845.954; 500.918;7602.2;13268.935;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-78.54;-0.06;78.19;1.600;-178.724;-649.902;-6845.954;117.98;0.000;-84.377
2250.10;-226.263;-534.752;-6852.714; 500.836;7602.3;13339.401;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-77.90;-0.06;77.57;1.600;-142.777;-583.258;-6852.714;118.85;0.000;-84.992
2260.10;-190.298;-468.037;-6858.635; 500.751;7602.4;13409.868;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-77.27;-0.06;76.96;1.600;-106.812;-516.543;-6858.635;120.24;0.000;-85.602
2270.10;-154.321;-401.258;-6863.717; 500.665;7602.5;13480.335;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-76.64;-0.06;76.34;1.600;-70.835;-449.764;-6863.717;122.35;0.000;-86.205
2280.10;-118.334;-334.424;-6867.958; 500.576;7602.6;13550.803;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-76.00;-0.07;75.73;1.600;-34.848;-382.930;-6867.958;125.53;0.000;-86.796
2290.10;-82.344;-267.544;-6871.358; 500.486;7602.7;13621.271;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-75.37;-0.07;75.11;1.600; 1.142;-316.049;-6871.358;130.41;0.000;-87.367
2300.10;-46.353;-200.624;-6873.916; 500.393;7602.8;13691.740;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-74.74;-0.07;74.49;1.600;37.133;-249.130;-6873.916;138.20;0.000;-87.901
2310.10;-10.367;-133.674;-6875.633; 500.298;7602.9;13762.209;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-74.10;-0.07;73.87;1.600;73.119;-182.180;-6875.633;151.15;0.000;-88.365
2320.10;25.610;-66.702;-6876.507; 500.201;7603.0;13832.680;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-73.47;-0.07;73.24;1.600;109.095;-115.208;-6876.507;172.31;0.000;-88.678
2330.10;61.573; 0.284;-6876.540; 500.102;7603.1;13903.150;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-72.83;-0.07;72.62;1.600;145.059;-48.222;-6876.540;-159.90;0.000;-88.727
2340.10;97.519;67.276;-6875.730; 500.000;7603.2;13973.621;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-72.20;-0.08;72.00;1.600;181.005;18.771;-6875.730;-135.94;0.000;-88.484
2350.10;133.442;134.266;-6874.077; 499.897;7603.3;14044.093;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-71.57;-0.08;71.37;1.600;216.928;85.760;-6874.077;-120.62;0.000;-88.056
2360.10;169.339;201.246;-6871.583; 499.792;7603.4;14114.565;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-70.93;-0.08;70.75;1.600;252.825;152.740;-6871.583;-111.37;0.000;-87.539
2370.10;205.206;268.206;-6868.247; 499.684;7603.5;14185.038;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-70.30;-0.08;70.12;1.600;288.692;219.700;-6868.247;-105.52;0.000;-86.976
2380.10;241.036;335.140;-6864.069; 499.575;7603.7;14255.512;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-69.66;-0.08;69.50;1.600;324.522;286.634;-6864.069;-101.61;0.000;-86.391
2390.10;276.827;402.039;-6859.051; 499.464;7603.8;14325.986;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-69.03;-0.08;68.87;1.600;360.313;353.533;-6859.051;-98.87;0.000;-85.791
2400.10;312.574;468.894;-6853.192; 499.350;7603.9;14396.460;0.000;5.037;10167.902;  0.000;  0.000;0.0000;0.00;-68.40;-0.08;68.24;1.600;396.060;420.388;-6853.192;-96.86;0.000;-85.183
